"","Platform_ORF","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","GO.Function","GO.Function.ID","GO.Component","GO.Component.ID","GO.Process","GO.Process.ID","Gene.symbol","Chromosome.Location","Standard.Error","Probability"
"3391","orf19.9861",0.0498725686666666,-0.735954530321598,0.835699667654932,0.788752084,0.14740656652383,0.886605425045749,0.990176454655225,-6.10285502183758,"RNA polymerase III type 1 promoter sequence-specific DNA binding///chromatin insulator sequence binding///RNA polymerase III type 2 promoter sequence-specific DNA binding///tDNA binding///RNA polymerase III general transcription initiation factor activity","GO:0001002///GO:0043035///GO:0001003///GO:0071443///GO:0000995","transcription factor TFIIIC complex///nuclear chromatin","GO:0000127///GO:0000790","5S class rRNA transcription by RNA polymerase III///transcription initiation from RNA polymerase III promoter///transcription by RNA polymerase III","GO:0042791///GO:0006384///GO:0006383","TFC6","Contig20146:complement(48438..46852)",0.40093219336136,0.00223148276357234
"3392","orf19.14124",-0.018512026875,-0.305227964377004,0.268203910627004,-0.264487973125,-0.146873282278071,0.886585247771058,0.990176454655225,-6.17665484140497,"potassium:chloride symporter activity","GO:0015379","integral component of vacuolar membrane///vacuole-mitochondrion membrane contact site","GO:0031166///GO:1990816","vacuolar transmembrane transport///potassium ion homeostasis","GO:0034486///GO:0055075",NA,"Contig20254:complement(234606..232588)",0.146283641582655,0.00207305886056549
"3393","orf19.10425.1",-0.0310020241250001,-0.512909065650494,0.450905017400494,-0.190997975875,-0.146341479214499,0.886992643400687,0.990222127961756,-6.17673797830723,"","","","","","",NA,"Contig20162:complement(87745..87449)",0.245870939553824,0.00207288687728008
"3394","orf19.12505",-0.0323159581249999,-0.535302105882538,0.470670189632538,-0.895684041875,-0.146150960807707,0.887138601441651,0.990222127961756,-6.17676768910122,"RNA binding///tRNA (guanine) methyltransferase activity","GO:0003723///GO:0016423","cellular_component","GO:0005575","tRNA methylation","GO:0030488","TRM3","Contig20217:3338..7660",0.256625585590581,0.00207282541873742
"3395","orf19.7859",0.0314802276250001,-0.458120818529848,0.521081273779848,0.554769772375,0.146263576805713,0.887052324661935,0.990222127961756,-6.17675013161591,"zinc ion binding///ubiquitin-protein transferase activity","GO:0008270///GO:0004842","site of double-strand break///chromosome, centromeric region","GO:0035861///GO:0000775","ubiquitin-dependent protein catabolic process","GO:0006511","PSH1","Contig20046:complement(2060..810)",0.249796452119821,0.00207286173721919
"3396","orf19.12963",-0.05436503225,-0.90432890324603,0.79559883874603,-2.19563496775,-0.145498945927383,0.887638150685494,0.990314314009002,-6.1768690775337,"transferase activity, transferring acyl groups other than amino-acyl groups///zinc ion binding///alcohol dehydrogenase (NADP+) activity","GO:0016747///GO:0008270///GO:0008106","cellular_component","GO:0005575","oxidation-reduction process///alcohol metabolic process","GO:0055114///GO:0006066","ADH6","Contig20230:10503..11612",0.433655036222464,0.00207261570443089
"3397","orf19.11249",0.027695118375,-0.404473074466397,0.459863311216397,0.115804881625,0.145777698197693,0.88742457472965,0.990314314009002,-6.17682578669838,"molecular_function","GO:0003674","cellular bud scar///cellular bud neck///plasma membrane///hyphal tip///cell surface","GO:0005621///GO:0005935///GO:0005886///GO:0001411///GO:0009986","bipolar cellular bud site selection///cellular protein localization///axial cellular bud site selection///cellular bud site selection///hyphal growth","GO:0007121///GO:0034613///GO:0007120///GO:0000282///GO:0030448","RAX2","Contig20191:complement(21394..17186)",0.220493975939488,0.00207270524566015
"3398","orf19.12625",0.025435491625,-0.372020999463158,0.422891982713158,0.379814508375,0.145576476957934,0.887578746563634,0.990314314009002,-6.17685704507147,"oxidoreductase activity","GO:0016491","mitochondrion","GO:0005739","oxidation-reduction process","GO:0055114",NA,"Contig20219:complement(61018..60500)",0.202783924024571,0.00207264059156191
"3399","orf19.10758",-0.0418754633749999,-0.696603471253124,0.612852544503124,-0.441874536625,-0.145492085481939,0.887643407181096,0.990314314009002,-6.17687014193641,"molecular_function","GO:0003674","cellular_component","GO:0005575","biological_process","GO:0008150",NA,"Contig20172:complement(82226..81225)",0.334044901978635,0.00207261350290668
"3400","orf19.9211",0.018702574625,-0.274547238567795,0.311952387817795,-0.461452574625,0.145078920354741,0.887959986395445,0.990479405886119,-6.176934152722,"serine-type endopeptidase activity///serine-type endopeptidase activity","GO:0004252///GO:0004252","integral component of membrane///mitochondrial inner membrane","GO:0016021///GO:0005743","regulation of mitochondrion organization///signal peptide processing","GO:0010821///GO:0006465","PCP1","Contig20123:complement(80072..79701)",0.149617251628977,0.00207248111248066
"3401","orf19.12781",-0.02274373025,-0.387017507892948,0.341530047392948,-0.15925626975,-0.142028156195151,0.890298220792677,0.990603571369329,-6.17740119439191,"methylenetetrahydrofolate reductase (NAD(P)H) activity///methylenetetrahydrofolate reductase (NAD(P)H) activity","GO:0004489///GO:0004489","cellular_component","GO:0005575","oxidation-reduction process///one-carbon metabolic process///methionine biosynthetic process","GO:0055114///GO:0006730///GO:0009086","MET12","Contig20225:complement(78814..76892)",0.185853968185178,0.00207151540806305
"3402","orf19.10511.1",0.023853055125,-0.364525277742608,0.412231387992608,-0.359103055125,0.139710704142057,0.892075168633287,0.990603571369329,-6.17774937159359,"","","","","","","RPS16","Contig20163:134813..135220",0.198152210646739,0.00207079577248328
"3403","orf19.11156",-0.060343073625,-1.0189140693374,0.898227922087399,2.015843073625,-0.143200259951782,0.889399736349568,0.990603571369329,-6.1772229253146,"carbohydrate binding///aldose 1-epimerase activity///UDP-glucose 4-epimerase activity///UDP-glucose 4-epimerase activity///UDP-glucose 4-epimerase activity","GO:0030246///GO:0004034///GO:0003978///GO:0003978///GO:0003978","cytosol","GO:0005829","galactose catabolic process via UDP-galactose///protein galactosylation///galactose metabolic process///galactose catabolic process///galactose catabolic process///galactose catabolic process///invasive growth in response to glucose limitation///fungal-type cell wall biogenesis///filamentous growth///cellular response to oxidative stress///filamentous growth of a population of unicellular organisms///negative regulation of flocculation///negative regulation of filamentous growth of a population of unicellular organisms///cellular response to glucose starvation///galactose catabolic process","GO:0033499///GO:0042125///GO:0006012///GO:0019388///GO:0019388///GO:0019388///GO:0001403///GO:0009272///GO:0030447///GO:0034599///GO:0044182///GO:0060257///GO:1900429///GO:0042149///GO:0019388","GAL10","Contig20186:34325..36352",0.489066834547143,0.00207188396293337
"3404","orf19.7844",0.0360596008749999,-0.548541118323179,0.620660320073179,0.596690399125,0.140314396590391,0.891612214555489,0.990603571369329,-6.17765922110243,"protein-containing complex binding","GO:0044877","ESCRT I complex///endosome///ESCRT I complex///ESCRT I complex","GO:0000813///GO:0005768///GO:0000813///GO:0000813","protein targeting to membrane///protein targeting to vacuole///protein transport to vacuole involved in ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway///ATP export///late endosome to vacuole transport///fungal-type cell wall organization///cellular response to alkaline pH///protein processing///protein targeting to vacuole///pathogenesis///cellular response to lithium ion///cellular response to pH///cellular response to pH///cellular response to drug///filamentous growth of a population of unicellular organisms in response to pH///filamentous growth of a population of unicellular organisms in response to pH///filamentous growth of a population of unicellular organisms in response to neutral pH///cellular response to neutral pH///filamentous growth","GO:0006612///GO:0006623///GO:0043328///GO:1904669///GO:0045324///GO:0031505///GO:0071469///GO:0016485///GO:0006623///GO:0009405///GO:0071285///GO:0071467///GO:0071467///GO:0035690///GO:0036177///GO:0036177///GO:0036178///GO:0036244///GO:0030447","VPS28","Contig20045:34159..34905",0.298265673060296,0.00207098207751921
"3405","orf19.7797",-0.027461706625,-0.473850102808702,0.418926689558702,0.546211706625,-0.139944324264906,0.891896007032043,0.990603571369329,-6.17771453056504,"pantoate-beta-alanine ligase activity///pantoate-beta-alanine ligase activity","GO:0004592///GO:0004592","cellular_component","GO:0005575","pantothenate biosynthetic process///pantothenate biosynthetic process","GO:0015940///GO:0015940","PAN6","Contig20040:complement(677..3)",0.227749181726379,0.00207086777298187
"3406","orf19.10717",-0.029319740375,-0.491840871994054,0.433201391244054,0.313069740375,-0.144201309293443,0.888632507653311,0.990603571369329,-6.17706951815567,"structural constituent of ribosome","GO:0003735","mitochondrial large ribosomal subunit","GO:0005762","mitochondrial translation","GO:0032543","MRPL36","Contig20170:complement(88884..88252)",0.235980169193395,0.00207220117046386
"3407","orf19.12021",-0.050332974,-0.851699121651113,0.751033173651113,0.999082974,-0.142876980181993,0.889647532051068,0.990603571369329,-6.17727223959732,"xenobiotic transmembrane transporter activity","GO:0042910","integral component of membrane///membrane","GO:0016021///GO:0016020","xenobiotic detoxification by transmembrane export across the plasma membrane","GO:1990961","HOL4","Contig20209:47454..49328",0.408860279413833,0.00207178200365705
"3408","orf19.8880",0.02232116025,-0.330808152257976,0.375450472757977,-0.17732116025,0.143788336491543,0.888949005226546,0.990603571369329,-6.1771329335864,"molecular_function","GO:0003674","mitochondrial envelope","GO:0005740","filamentous growth","GO:0030447",NA,"Contig20109:6921..8255",0.180168016585702,0.00207207003738181
"3409","orf19.12528",0.0189717345,-0.289491177469258,0.327434646469258,-0.6764717345,0.139908708297497,0.891923320241922,0.990603571369329,-6.17771984590946,"phosphoribosylamine-glycine ligase activity///phosphoribosylformylglycinamidine cyclo-ligase activity///ATP binding///phosphoribosylformylglycinamidine cyclo-ligase activity///phosphoribosylamine-glycine ligase activity","GO:0004637///GO:0004641///GO:0005524///GO:0004641///GO:0004637","cytoplasm","GO:0005737","'de novo' IMP biosynthetic process///purine nucleobase biosynthetic process///'de novo' IMP biosynthetic process///adenine biosynthetic process///cellular metal ion homeostasis///pathogenesis///filamentous growth of a population of unicellular organisms///filamentous growth","GO:0006189///GO:0009113///GO:0006189///GO:0046084///GO:0006875///GO:0009405///GO:0044182///GO:0030447","ADE5","Contig20218:complement(22833..20425)",0.157379036719009,0.0020708567884303
"3410","orf19.9530",-0.0177500995,-0.300803222322859,0.265303023322859,-0.0517499005,-0.142650567606341,0.889821086105397,0.990603571369329,-6.17730671136295,"phospholipid binding///peptidase inhibitor activity","GO:0005543///GO:0030414","fungal-type vacuole membrane///fungal-type vacuole lumen///cytoplasm","GO:0000329///GO:0000328///GO:0005737","regulation of Ras protein signal transduction///regulation of proteolysis","GO:0046578///GO:0030162","TFS1","Contig20137:100506..101141",0.144414858583091,0.00207171073485917
"3411","orf19.12178",0.03781351325,-0.558525996994481,0.63415302349448,0.74493648675,0.144242787984329,0.888600720022702,0.990603571369329,-6.17706313875442,"sphingomyelin phosphodiesterase activity","GO:0004767","cellular_component","GO:0005575","biological_process","GO:0008150","IFP3","Contig20212:302991..305129",0.304254852165551,0.00207221436251523
"3412","orf19.9636",0.0240620200000001,-0.362703182964067,0.410827222964067,-0.27131202,0.141522454549076,0.890685921444251,0.990603571369329,-6.17747765795553,"SNAP receptor activity","GO:0005484","integral component of membrane///fungal-type vacuole membrane///SNARE complex","GO:0016021///GO:0000329///GO:0031201","vesicle-mediated transport///vesicle fusion///vacuole fusion, non-autophagic///vesicle-mediated transport","GO:0016192///GO:0006906///GO:0042144///GO:0016192","NYV1","Contig20139:complement(172954..172208)",0.197329185185749,0.00207135734674947
"3413","orf19.12710",-0.04924595475,-0.845983344679861,0.747491435179861,0.27549595475,-0.140603465809207,0.891390551264711,0.990603571369329,-6.17761591689512,"molecular_function","GO:0003674","cellular_component","GO:0005575","biological_process","GO:0008150","BUL4","Contig20223:complement(59624..57456)",0.406498668331562,0.00207107157595592
"3414","orf19.11166",0.032602856875,-0.483992262386502,0.549197976136502,-0.307852856875,0.143564155828858,0.889120823450144,0.990603571369329,-6.17716728261844,"dolichyldiphosphatase activity///pyrophosphatase activity","GO:0047874///GO:0016462","integral component of endoplasmic reticulum membrane","GO:0030176","protein N-linked glycosylation///lipid biosynthetic process///lipid biosynthetic process","GO:0006487///GO:0008610///GO:0008610","CAX4","Contig20186:57009..57734",0.263568938398725,0.00207199901247315
"3415","orf19.8753",0.02683061375,-0.396492249120346,0.450153476620346,-0.84133061375,0.144178182178308,0.888650231452861,0.990603571369329,-6.17707307430132,"phospholipase D activity///phospholipase D activity///phospholipase D activity///phospholipase D activity///phosphatidylinositol-3-phosphate binding","GO:0004630///GO:0004630///GO:0004630///GO:0004630///GO:0032266","endosome///nucleus///prospore membrane","GO:0005768///GO:0005634///GO:0005628","filamentous growth of a population of unicellular organisms in response to chemical stimulus///pathogenesis///pathogenesis///filamentous growth of a population of unicellular organisms in response to starvation///filamentous growth of a population of unicellular organisms///filamentous growth///filamentous growth///cellular response to starvation///cellular response to chemical stimulus///cell morphogenesis involved in conjugation with cellular fusion///ascospore-type prospore assembly///phosphatidylinositol metabolic process///phospholipid metabolic process","GO:0036171///GO:0009405///GO:0009405///GO:0036170///GO:0044182///GO:0030447///GO:0030447///GO:0009267///GO:0070887///GO:0000753///GO:0031321///GO:0046488///GO:0006644","SPO14","Contig20097:complement(47109..41977)",0.215981052484871,0.00207219381669786
